date,ticker,ret,price
2015-04-10,AAPL,0.0010245999999999999,28.2
2017-05-09,INTC,0.0116939,186.49
2019-01-18,AAPL,-0.010952900000000002,16.75
2018-01-18,ADBE,0.0196785,40.18
2018-03-22,JPM,0.022532899999999998,26.01
2018-11-16,NVDA,0.00228655,60.08
2017-06-22,AMZN,-0.006647999999999999,486.18
2018-02-09,AAPL,0.00253403,132.16
2023-03-28,ADBE,-0.00830805,190.0
2015-12-30,PG,0.012959499999999999,208.18
2024-01-12,JPM,0.0233829,9.87
2013-05-28,JPM,-0.0033835799999999997,1172.93
2020-03-25,INTC,0.00535214,125.78
2018-08-21,JPM,0.018906700000000002,35.38
2018-07-02,GME,-0.00019944,107.99
2014-11-11,GE,-0.0037561699999999996,14.41
2017-02-16,AMZN,-0.00096846,824.16
2014-03-03,JPM,-0.0195867,1818.51
2020-09-11,AA,-0.00973707,108.38
2022-09-29,AAPL,0.0035488599999999996,379.91
2015-10-30,DIS,0.0243228,86.58
2023-03-30,AA,0.00143814,181.72
2018-10-10,JPM,0.00284207,445.8
2017-09-05,DIS,-0.0231661,1202.16
2015-02-17,GE,0.00898206,160.58
2016-08-19,GE,0.0501288,100.01
2022-08-22,GE,-0.012091000000000001,57.42
2014-06-23,JPM,0.00913238,23.77
2021-02-12,DIS,0.00172901,2559.22
2017-07-28,JPM,0.0036213400000000002,28.9
2018-06-06,GME,-0.0271862,51.83
2019-07-03,AAPL,0.0954669,28.04
2024-08-02,PG,-0.00033027,263.19
2024-01-23,AAPL,-0.0049752,99.09
2021-07-09,DIS,0.0107569,92.4
2021-10-07,ADBE,-0.00726199,48.46
2013-03-27,PG,-0.0116974,58.49
2020-12-10,AMZN,0.023490999999999998,180.5
2013-07-10,GOOG,-0.00263578,12.82
2019-05-29,ADBE,-0.00282723,120.23
2017-01-25,ADBE,-0.0613893,223.59
2022-04-08,AMZN,0.0130941,173.47
2016-06-08,GE,-0.009917500000000001,582.5594
2013-12-09,AMZN,0.008084299999999999,1211.57
2020-12-23,INTC,0.00589311,938.6
2013-09-10,AAPL,-0.00511038,189.66
2023-08-04,AAPL,0.0149943,906.66
2024-06-10,AMZN,0.0261044,5.63
2013-03-08,PG,-0.00480944,44.91
2021-03-16,AA,0.00187278,94.03
2024-12-09,NVDA,-0.0177574,105.26
2022-06-06,DIS,0.00403225,101.48
2019-01-25,NVDA,-0.00505579,93.45
2016-12-09,GME,-0.029214000000000004,185.04
2014-08-27,ADBE,0.0708592,201.86
2015-01-09,DIS,0.00587761,81.48
2014-05-05,JPM,-0.0257123,15.7
2014-04-04,GME,0.0121899,196.11
2018-04-16,ADBE,0.0226994,3286.58
2018-05-04,GOOG,0.0211123,95.14
2024-07-29,JPM,0.0012939,209.13
2015-04-17,DIS,0.00106895,66.94
2017-12-06,JPM,0.00353396,110.36
2023-10-16,ADBE,0.0032615699999999997,45.01
2024-03-27,GOOG,-0.0162132,82.46
2013-05-17,PG,-0.0153847,1209.01
2023-06-01,DIS,-0.0464892,331.5
2020-04-28,GME,-0.0305663,17.45
2024-04-01,GOOG,0.0043329,179.98
2014-04-02,INTC,0.0227581,104.0
2015-11-16,PG,-0.00421739,91.72
2018-05-24,JPM,-0.0222476,112.04
2023-03-23,AA,0.0221429,258.95
2015-09-16,AA,0.029226899999999997,116.28
2018-03-07,GOOG,0.014204699999999999,21.13
2016-08-05,GOOG,-0.010097400000000001,96.83
2023-12-22,ADBE,-0.00350332,113.57
2018-07-02,INTC,-0.00399607,153.12
2021-04-12,ADBE,0.0006279899999999999,46.1
2015-11-25,AMZN,0.0117042,13.96
2016-04-11,PG,-0.00380892,152.94
2022-03-28,JPM,-0.00440162,144.18
2017-12-18,AA,-0.013150299999999998,728.1
2021-03-02,AA,0.00196648,160.46
2015-06-24,INTC,-0.00424439,435.75
2024-04-22,AA,0.012421100000000001,32.75
2018-03-22,AA,-0.0671428,1434.23
2019-04-02,JPM,-0.0333173,61.66
2025-01-21,AAPL,-0.0542013,102.89
2013-09-05,AA,-0.0611629,30.78
2014-09-24,ADBE,0.0103881,128.7
2021-08-12,AAPL,-0.013063499999999999,531.91
2017-05-12,NVDA,0.0035754399999999996,8.12
2021-06-18,NVDA,-0.010414399999999999,142.95
2021-02-17,AA,-0.00571936,90.64
2020-12-01,GE,-0.0123275,14.45
2021-11-02,GME,0.0394592,1054.48
2024-04-16,PG,0.00485241,28.06
2021-03-03,JPM,0.00713682,21.78
2022-02-18,AMZN,0.0192083,77.4
2022-08-16,GE,-0.00084639,145.06
2017-11-22,GE,0.00592673,79.65
2024-04-30,ADBE,0.0102743,276.43
2017-09-11,JPM,0.0218317,140.81
2017-12-18,NVDA,0.00024282999999999998,34.92
2016-03-15,INTC,0.0292988,1186.51
2016-04-05,NVDA,-0.0576258,51.84
2022-01-28,AMZN,0.015274600000000001,32.57
2014-11-17,GOOG,-0.00377285,168.06
2015-10-07,INTC,-0.010797600000000001,380.16
2018-05-17,AAPL,0.0330665,221.48
2024-02-09,JPM,-0.0032679399999999996,129.82
2023-02-06,INTC,0.0140479,131.13
2013-05-30,GE,0.0128206,226.62
2023-04-03,GE,-0.046311,128.31
2013-01-09,GE,-0.027821099999999998,23.46
2020-10-01,AMZN,-0.00579333,568.8494
2013-03-12,AMZN,0.0179185,116.04
2013-08-29,ADBE,-0.059144100000000005,91.21
2013-08-30,AAPL,-0.0242624,135.36
2022-03-28,AMZN,-0.0131049,48.46
2017-07-28,GE,0.00689662,188.59
2021-06-22,DIS,0.0144198,157.8
2022-05-05,AA,0.00776291,24.08
2022-10-13,PG,0.00446534,114.24
2020-05-28,GOOG,0.00309491,156.59
2023-08-22,INTC,0.024745200000000002,154.07
2022-01-11,PG,0.008648280000000001,242.56
2024-07-24,GE,0.0101619,261.51
2021-11-17,AAPL,-0.00176293,52.22
2016-09-20,INTC,-0.00426471,179.64
2021-03-25,AAPL,-0.007503149999999999,1828.34
2023-04-04,INTC,0.00243306,26.02
2013-05-21,ADBE,-0.0380355,22.01
2018-05-16,GOOG,0.0168581,91.91
2021-02-05,ADBE,0.0283161,18.93
2018-10-16,ADBE,0.00330615,13.13
2014-02-13,PG,0.009631279999999999,171.13
2019-02-07,JPM,0.015952900000000002,1831.73
2020-11-05,GOOG,0.0367714,461.91
2017-09-29,PG,-0.00632852,81.09
2023-11-28,NVDA,0.006972310000000001,26.23
2013-05-28,GME,0.00839329,14.64
2016-08-09,NVDA,-0.0022743299999999998,99.18
2024-07-08,ADBE,0.0041569499999999995,150.83
2016-12-27,AAPL,0.0316032,19.31
2021-09-15,PG,0.0211382,8.219999
2016-06-14,GME,0.0037818,4.08
2024-01-02,AMZN,0.00075507,141.61
2016-10-31,AMZN,0.013085,88.34
2013-09-09,AMZN,0.0450704,33.82
2022-05-11,JPM,-0.044370900000000005,481.68
2017-10-17,NVDA,-0.021158100000000003,13.45
2019-08-05,AA,-0.033095400000000004,36.77
2014-08-29,AMZN,-0.00432283,103.42
2024-05-22,GE,0.00356352,8.760001
2013-10-15,ADBE,-0.0124288,170.42
2016-09-30,GE,0.0102639,13.83
2020-05-01,GME,0.0100362,541.22
2018-08-06,JPM,-0.00246102,96.43
2019-08-13,AA,-0.0617992,10.2
2022-12-06,INTC,0.00654674,30.4
2024-02-26,AA,-0.00147593,95.83
2023-05-22,AAPL,-0.013105100000000001,140.97
2013-03-12,ADBE,-0.00009667999999999999,254.69
2014-07-01,DIS,-0.0019999700000000002,159.28
2019-07-16,AMZN,0.011813,266.29
2014-03-05,JPM,0.0298455,418.16
2018-09-18,AAPL,0.0067569,388.97
2020-09-15,GE,0.0609807,1260.11
2018-08-14,INTC,0.0233215,1460.09
2023-11-27,INTC,-0.007631,120.09
2024-09-06,NVDA,0.0287994,96.64
2022-04-25,AAPL,-0.00236654,53.41
2021-12-28,AA,0.0122081,47.61
2014-09-23,DIS,-0.007846180000000001,3344.94
2023-10-19,AAPL,-0.0179288,77.88
2018-10-15,GOOG,0.0019215299999999999,2746.01
2020-11-10,AAPL,-0.0057584,24.185
2016-09-06,GOOG,0.0120416,182.15
2015-04-17,AA,0.00794959,179.98
2022-06-16,GME,0.0164955,10.88
2017-07-24,GME,0.00492692,1609.08
2015-07-22,GOOG,0.08030530000000001,128.79
2017-06-05,ADBE,0.00500858,22.67
2019-09-23,AAPL,-0.0060290100000000004,11.79
2020-07-22,GOOG,-0.014370899999999999,24.39
2024-02-13,GE,0.0166403,52.32
2018-05-16,AA,-0.0008778600000000001,332.21
2013-01-02,INTC,0.0241178,91.01
2021-04-16,PG,0.008119939999999999,15.64
2017-07-10,JPM,-0.0487562,113.22
2021-09-10,ADBE,0.0109048,2098.0
2018-10-31,AA,0.0268805,116.59
2016-08-11,GME,0.0125799,1451.12
2023-06-01,AMZN,0.0066730999999999995,212.24
2023-11-28,GOOG,0.00914574,24.04
2016-01-11,GME,-0.00190204,86.3
2019-04-09,GOOG,0.0,41.27
2022-03-04,AA,0.00323784,113.21
2017-12-20,ADBE,0.0119078,164.64
2014-10-02,DIS,-0.008754969999999999,8.74
2024-01-04,DIS,-0.00459093,98.82
2018-12-18,GE,0.00697064,41.97
2024-12-09,GOOG,0.0384477,300.35
2020-10-29,AA,-0.00858372,378.56
2023-02-03,DIS,0.0324541,29.0
2020-10-26,NVDA,0.0008854900000000001,20.11
2020-01-15,GE,0.00905025,347.95
2017-05-16,DIS,0.0435433,172.8
2024-02-21,GE,-0.00587082,77.48
2020-09-28,AAPL,-0.0035698400000000003,45.95
2017-01-17,PG,0.0225363,13.07
2019-11-12,DIS,-0.0201325,57.37
2021-08-16,AAPL,-0.0230125,12.79
2015-08-05,GME,-0.0093118,418.32
2019-10-14,PG,0.00448143,1870.68
2017-03-30,NVDA,-0.0481218,499.782
2020-12-29,INTC,0.00779831,175.28
2017-03-27,AMZN,0.0145246,78.46
2013-01-02,GME,-0.0365256,323.0
2021-02-09,INTC,0.00946367,117.19
2013-05-28,DIS,-0.012927,36.51
2020-12-16,ADBE,-0.014789000000000002,148.84
2016-03-31,AAPL,0.00889742,114.24
2019-03-12,PG,0.0169582,546.55
2018-06-22,INTC,0.0046822999999999995,146.4
2022-09-19,GE,0.0222991,76.85
2021-06-18,AMZN,0.00340629,28.84
2023-04-03,JPM,0.00262594,30.48
2023-07-13,DIS,0.0470719,198.11
2024-10-18,JPM,-0.014142300000000002,289.59
2014-09-12,GOOG,-0.0074512400000000005,23.244
2013-05-29,AA,-0.0174662,10.98
2015-06-05,DIS,0.00497627,47.29
2023-02-10,GOOG,0.0790051,1735.91
2024-02-23,GOOG,0.0157794,26.66
2013-06-18,GOOG,-0.0687646,5.52
2014-12-04,NVDA,0.006122109999999999,174.61
2021-01-19,GME,-0.0318811,38.61
2025-02-13,AA,-0.00854725,8.29
2022-11-17,ADBE,-0.0290068,3203.53
2022-11-21,AAPL,-0.00090939,51.65
2019-07-30,GME,0.006587030000000001,31.22
2024-02-21,AMZN,-0.0304838,147.07
2018-09-19,PG,0.0226436,44.01
2013-02-20,GME,0.00238383,568.7695
2015-03-10,GOOG,-0.0040041799999999995,57.7
2021-04-01,AMZN,0.016121,145.08
2023-02-09,PG,0.007285359999999999,335.78
2013-04-26,DIS,0.0079211,264.09
2022-05-03,INTC,0.0221676,105.42
2024-02-12,GME,0.0309719,180.33
2024-04-22,GE,0.0125738,564.6194
2019-05-21,ADBE,-0.03,111.48
2019-08-19,ADBE,0.0256917,47.2
2018-08-13,NVDA,0.0166595,26.75
2022-08-29,GME,0.14043,84.0
2014-08-07,AMZN,0.0035003400000000002,84.73
2020-03-17,AA,-0.0024581,25.56
2020-12-29,GOOG,-0.09464729999999999,186.72
2024-01-24,GOOG,-0.0081054,2686.16
2023-04-24,GE,-0.0068896999999999995,141.66
2016-03-02,GOOG,-0.025471900000000002,443.51
2014-09-19,ADBE,0.0034641,810.2
2020-10-30,PG,-0.0037330400000000004,105.71
2014-11-26,NVDA,0.0125047,98.48
2014-04-30,ADBE,0.0104727,53.01
2024-07-11,INTC,0.00167012,78.23
2020-02-21,PG,-0.0146181,304.91
2017-05-15,GME,0.0132166,140.12
2020-08-27,AAPL,0.00918198,174.22
2022-08-26,ADBE,-0.0768009,213.26
2022-12-12,PG,0.0080806,33.58
2015-02-12,JPM,0.0191356,10.13
2024-12-24,INTC,0.0138978,28.88
2024-07-17,NVDA,0.022805,4.7
2021-02-04,PG,-0.006298359999999999,26.21
2024-10-02,JPM,0.00747204,11.69
2021-09-20,GME,-0.00564158,18.1
2018-12-17,AMZN,-0.0423902,104.22
2020-07-22,DIS,0.0072244399999999995,9.44
2017-06-14,JPM,-0.00076449,530.65
2019-12-03,PG,0.012667900000000001,1299.19
2016-01-20,PG,0.00567198,131.43
2016-08-24,NVDA,0.00615823,19.81
2016-09-27,PG,-0.011795,158.51
2024-05-28,DIS,-0.0102302,10.5
2020-10-06,INTC,0.06382979999999999,144.04
2018-06-13,GE,0.00075328,24.96
2024-02-16,GME,0.012817499999999999,294.74
2018-07-26,GME,0.00886297,138.01
2016-09-09,AA,-0.07922080000000001,67.44
2016-05-04,JPM,0.0116136,10.36
2021-01-04,ADBE,-0.0038192900000000004,464.68
2021-12-01,GME,0.00435603,314.7
2015-01-27,AA,-0.00116926,26.43
2017-03-09,GME,0.005300160000000001,49.27
2024-01-25,JPM,-0.11049899999999999,4.17
2017-10-05,AMZN,0.0016733400000000002,181.69
2020-03-10,DIS,-0.00504547,32.845
2024-05-20,PG,-0.0273353,104.93
2013-08-29,AMZN,-0.00007217999999999999,79.09
2017-11-14,AA,0.0031982699999999996,23.78
2014-08-08,NVDA,0.0126923,1093.39
2022-12-15,GOOG,-0.016182099999999998,9.32
2021-08-24,AAPL,-0.0114718,2583.54
2020-10-21,GME,0.0140903,18.48
2015-01-02,GME,-0.016680999999999998,135.39
2022-05-02,INTC,0.00611174,31.47
2014-12-17,ADBE,0.0155239,529.26
2023-10-25,INTC,0.00609219,268.48
2019-09-06,PG,0.0148798,55.84
2018-05-18,PG,-0.00875747,75.93
2017-07-10,GOOG,-0.00120783,171.89
2015-04-30,GME,0.00194085,115.25
2014-03-25,NVDA,-0.00662076,268.4592
2022-08-09,AA,-0.0262104,44.09
2019-12-02,AMZN,-0.042401,27.48
2016-07-28,AMZN,-0.00907654,26.15
2022-09-23,NVDA,0.0020293,44.02
2021-11-19,AMZN,-0.0325521,48.82
2014-02-06,ADBE,0.00922096,25.01
2016-04-07,ADBE,0.00778973,1248.08
2014-05-02,PG,-0.010259,9.96
2017-09-18,NVDA,-0.0556569,89.05
2014-04-15,GE,0.013394699999999999,661.68
2022-06-30,GOOG,0.00617731,27.77
2020-01-14,NVDA,-0.00926506,13.55
2017-03-31,JPM,-0.0132552,9.04
2024-12-20,GME,0.0109442,15.19
2019-06-20,GE,-0.00498551,48.01
2022-08-04,GME,0.00422144,111.89
2014-05-21,ADBE,0.0217955,21.47
2019-12-10,JPM,-0.0215996,47.74
2018-08-21,AAPL,-0.00263894,26.43
2015-01-13,GE,0.0115021,502.54
2018-02-07,DIS,0.0007617500000000001,953.4
2018-11-20,GME,-0.0124953,10.66
2016-06-02,NVDA,-0.0126075,92.94
2013-01-29,JPM,0.00806451,36.1
2021-03-01,AA,-0.0018158599999999999,1751.88
2019-10-11,JPM,0.00828409,186.53
2020-12-11,DIS,-0.00409842,873.63
2022-11-04,DIS,-0.0048098,170.73
2022-05-26,GE,0.0139987,27.03
2024-07-18,GOOG,-0.0477354,88.74
2018-07-05,JPM,-0.00108808,28.96
2019-04-25,JPM,-0.012580299999999999,101.21
2023-08-07,ADBE,-0.00020289,90.1
2017-06-19,JPM,-0.00001752,36.97
2024-11-22,NVDA,0.00241101,96.88
2023-11-29,GE,0.00545907,88.99
2018-01-09,INTC,-0.00644749,683.11
2013-03-19,DIS,0.0115915,453.59
2017-06-27,GME,-0.0528054,30.17
2023-12-26,DIS,-0.017544,107.24
2013-01-28,JPM,0.0298358,49.25
2023-01-30,AA,-0.00283343,235.0
2024-02-01,PG,-0.00719792,144.38
2021-11-16,JPM,-0.023444600000000003,257.09
2017-08-15,GE,0.003842,79.76
2024-01-11,AMZN,-0.012598400000000001,755.69
2021-04-07,GME,-0.0224462,161.38
2021-07-13,NVDA,0.00405729,60.08
2021-03-18,DIS,0.006909729999999999,39.12
2014-01-10,JPM,-0.00029194000000000003,90.73
2021-05-27,AMZN,0.00762296,761.68
2024-04-05,AMZN,-0.023471600000000002,247.4
2017-08-04,DIS,-0.0456212,59.54
2022-08-22,INTC,-0.0247029,715.6
2023-10-13,AMZN,-0.0016656499999999999,58.74
2022-09-29,NVDA,-0.0033444800000000004,57.22
2018-01-29,AA,-0.024366500000000003,422.39
2018-02-06,GOOG,-0.0300984,79.38
2014-08-15,ADBE,-0.0160095,85.67
2019-06-26,AAPL,-0.0063999899999999995,29.09
2021-09-27,PG,0.08194929999999999,159.13
2019-09-06,ADBE,-0.0011375,66.39
2018-11-15,AMZN,0.00509715,18.86
2016-10-21,GE,-0.028055,7.8
2014-08-05,AAPL,0.0059799,121.74
2019-03-29,ADBE,-0.0260561,1287.58
2023-01-25,AMZN,-0.00422388,1195.83
2024-07-10,NVDA,-0.00586688,147.36
2015-11-17,NVDA,0.00657022,40.62
2015-07-22,GOOG,-0.0308682,328.21
2022-05-03,JPM,-0.00254399,13.43
2022-12-09,GE,0.0134805,318.31
2014-12-05,NVDA,0.0218997,5.01
2018-09-04,PG,0.00412619,23.3
2023-11-22,ADBE,0.00188565,488.99
2025-02-10,AA,-0.0042963,222.0
2015-03-30,GE,0.0074410399999999995,41.56
2018-03-20,DIS,0.021785000000000002,92.63
2014-09-25,GME,-0.00662494,176.91
2022-06-28,ADBE,-0.033083100000000004,98.13
2016-11-16,AMZN,0.0261407,111.03
2020-03-31,JPM,-0.013401000000000001,70.84
2016-12-22,PG,-0.0075390299999999995,65.61
2021-09-23,INTC,0.021204399999999998,2934.09
2023-05-19,GOOG,-0.0129012,1580.42
2024-10-21,GE,0.019592000000000002,10.77
2021-01-28,PG,-0.0052458,139.33
2016-12-12,ADBE,0.00356293,100.49
2018-12-21,DIS,-0.00144684,80.3
2013-09-25,INTC,0.0161599,10.04
2022-12-19,GME,0.022147899999999998,114.43
2023-05-04,JPM,0.0331368,297.38
2022-08-05,GME,-0.01931,82.19
2024-01-09,AA,-0.0110807,63.04
2017-09-27,ADBE,0.0141913,126.58
2016-12-12,GOOG,-0.00161463,155.96
2014-11-04,GME,-0.0205392,8.92
2019-09-11,PG,-0.00933039,35.78
2015-02-24,ADBE,0.0144458,136.81
2017-03-14,DIS,0.0120179,48.22
2019-02-28,GE,0.0110052,59.5
2021-07-28,AA,-0.0077129,89.38
2023-06-30,AAPL,0.021053799999999998,175.53
2017-07-21,AAPL,0.0157027,407.05
2016-12-12,AMZN,0.0210986,35.17
2017-05-01,DIS,-0.034200499999999995,41.79
2019-04-24,DIS,-0.0152737,306.75
2013-09-12,AAPL,0.00723207,1699.8
2024-01-19,AA,0.0207415,63.82
2024-03-27,GOOG,0.00807762,10.1
2017-06-23,GOOG,0.00623786,207.8
2016-01-14,PG,-0.00155258,175.01
2015-10-06,AA,-0.0230769,1106.43
2020-03-23,ADBE,-0.0180196,499.61
2017-02-06,GE,0.0204493,168.64
2021-07-09,GE,0.0174933,42.18
2020-11-27,GE,-0.00133461,93.94
2023-11-30,PG,-0.0395229,6.19
2013-01-28,ADBE,-0.0375867,99.51
2016-01-04,GOOG,0.014424900000000001,62.88
2024-03-13,GME,-0.047022,273.62
2019-05-24,JPM,0.00257397,1320.61
2018-09-25,ADBE,-0.00926995,823.87
2014-03-06,GME,0.0127137,1668.4
2014-10-16,NVDA,0.032795200000000004,80.48
2015-03-30,NVDA,0.0043190699999999995,33.33
2025-01-03,NVDA,0.00405753,29.94
2019-12-02,GE,0.0615515,782.5599
2013-04-08,AMZN,0.011148,71.225
2025-02-04,GME,-0.0015265300000000001,146.17
2025-02-05,PG,-0.00433832,27.16
2023-09-12,NVDA,-0.0030539,27.73
2015-08-31,DIS,-0.00425553,772.1301
2020-07-08,AA,-0.00769836,538.87
2021-04-23,AMZN,-0.0320642,158.27
2019-06-05,GME,0.022084000000000003,65.78
2013-12-18,JPM,0.0121925,86.21
2022-03-08,INTC,0.00113642,2852.89
2020-10-06,GE,0.0160503,148.38
2023-05-18,JPM,-0.00927532,35.86
2016-10-06,NVDA,-0.00160837,182.41
2018-08-14,ADBE,-0.0305079,109.25
2022-03-23,AMZN,-0.00446141,61.64
2014-02-27,GE,-0.00869048,97.95
2018-01-05,AAPL,-0.0182012,126.6
2015-06-17,GOOG,0.0011459600000000001,564.88
2019-01-31,DIS,0.027052200000000002,73.01
2016-06-09,DIS,-0.00679469,20.29
2016-01-08,PG,-0.013128899999999999,1142.32
2022-11-07,AA,0.00245559,1071.47
2020-04-07,JPM,0.00022626,19.41
2019-05-17,DIS,0.0222052,13.59
2014-10-16,ADBE,-0.007348599999999999,60.0
2019-05-31,JPM,-0.0104958,54.26
2017-06-14,AAPL,-0.00186604,19.99
2022-08-16,NVDA,0.012654499999999999,5.01
2016-07-25,INTC,-0.00630534,303.23
2023-10-09,PG,0.00966275,187.69
2023-04-21,PG,-0.00265241,176.21
2014-01-13,INTC,-0.0193527,21.83
2020-04-01,ADBE,-0.00757736,81.28
2018-05-08,AAPL,0.0151145,137.35
2015-07-14,AA,0.011812800000000002,374.22
2017-05-03,ADBE,-0.027093600000000002,26.74
2018-11-27,AA,-0.00519174,27.21
2013-02-12,NVDA,0.00874245,1544.92
2020-03-12,AMZN,-0.032437,23.58
2017-01-30,JPM,-0.0169656,6.55
2020-07-31,AMZN,-0.00741363,68.26
2017-07-12,PG,0.00036752,85.6
2018-11-28,AAPL,0.0,6.66
2019-07-01,JPM,0.0176299,675.89
2022-12-23,GOOG,0.0824081,540.3694
2024-05-23,ADBE,0.00018191,133.94
2015-08-14,INTC,-0.00392604,61.21
2023-10-09,PG,-0.0174764,219.8
2017-08-25,JPM,0.00416601,21.28
2023-06-21,DIS,-0.0155367,227.14
2015-02-05,GE,0.0100631,59.16
2014-06-09,ADBE,0.00699842,148.01
2020-03-09,JPM,0.00083637,467.71
2014-02-10,NVDA,-0.006554959999999999,12.75
2013-05-21,GOOG,-0.0106074,175.24
2015-10-08,INTC,-0.0414022,101.34
2014-02-05,PG,0.00608051,125.28
2016-06-17,GME,-0.0279098,13.13
2024-05-01,GME,0.021882199999999997,112.08
2020-04-29,NVDA,0.00503325,209.43
2013-03-12,GME,-0.0115823,107.68
2020-08-14,INTC,0.00199056,23.95
2020-02-11,GE,-0.00530416,105.03
2017-04-26,NVDA,-0.00500506,34.65
2021-12-02,AA,-0.0118917,28.75
2024-05-30,ADBE,0.00731742,50.28
2015-07-02,GE,-0.00060993,194.46
2017-02-09,NVDA,-0.005093339999999999,38.49
2020-10-16,AMZN,0.00414717,245.33
2016-03-22,GE,-0.00305653,34.57
2020-05-29,AAPL,-0.00157756,36.8
2021-09-13,AAPL,0.0171284,1864.72
2015-07-23,PG,0.00007248,19.43
2018-09-19,GE,-0.0079242,13.03
2019-01-03,AAPL,-0.0030567,9.67
2014-07-08,GOOG,0.0186273,108.24
2014-05-12,NVDA,0.0138757,23.24
2016-02-05,GME,0.0019263,46.45
2017-05-18,PG,0.021629100000000002,44.7
2018-07-09,DIS,-0.044117699999999996,76.18
2018-08-23,ADBE,0.0128959,21.27
2017-04-12,AAPL,-0.0132353,1883.75
2023-04-20,AMZN,-0.0021576300000000002,19.65
2015-02-17,AA,0.0,195.605
2019-07-08,AMZN,-0.0017727,53.72
2022-04-08,AMZN,0.00971925,79.365
2020-01-03,AMZN,0.00137293,168.59
2023-01-17,GE,0.00804627,178.1
2018-02-26,DIS,-0.0111784,508.89
2013-02-08,AA,0.0042841400000000005,130.69
2018-08-23,NVDA,0.0165616,178.34
2019-01-25,AAPL,0.013899,136.56
2023-08-17,NVDA,-0.0365394,135.14
2022-07-18,JPM,-0.00521946,104.2
2018-10-26,INTC,0.0005493200000000001,22.4
2020-08-04,AAPL,-0.00679702,24.28
2014-10-31,AA,-0.00117427,75.84
2014-08-07,GE,-0.007773400000000001,1162.81
2017-09-22,DIS,-0.0384822,112.08
2017-06-22,AAPL,-0.0018060200000000002,186.44
2017-05-15,DIS,0.0312732,7.23
2021-07-06,NVDA,-0.0011124000000000002,270.9
2015-11-20,AMZN,-0.00442398,1032.5
2020-11-13,DIS,0.047553700000000004,535.3795
2013-05-22,AA,0.0124552,267.89
2021-05-26,NVDA,-0.00046968000000000004,45.74
2016-06-02,DIS,0.00985849,104.08
2022-11-30,PG,0.0170426,19.55
2014-04-01,AA,-0.014582699999999999,52.16
2013-03-19,PG,-0.00138187,1117.95
2018-06-18,GME,-0.018181799999999998,63.94
2021-08-06,ADBE,0.0387737,1813.98
2013-11-27,GME,0.00428152,369.28
2021-09-09,GME,0.00404155,2848.3
2018-07-19,PG,-0.00815278,22.595
2019-08-20,INTC,0.012702199999999999,109.55
2020-06-09,NVDA,-0.00221556,18.24
2018-10-15,AAPL,-0.011888000000000001,10.91
2017-09-12,DIS,-0.019823900000000002,518.16
2013-06-13,GOOG,-0.0100613,28.35
2022-07-06,GME,-0.00425416,576.0
2015-10-19,DIS,-0.00951254,320.48
2020-05-13,AA,-0.0189667,213.3
2023-07-07,NVDA,-0.0021081,15.09
2015-04-29,AMZN,0.011131899999999998,108.0
2023-10-02,DIS,0.00653636,145.14
2016-08-16,ADBE,-0.00712341,658.52
2023-10-09,AAPL,-0.0132595,129.79
2024-08-16,INTC,-0.0332816,42.4
2023-06-02,PG,-0.034782600000000004,102.97
2013-08-05,GME,0.0510036,570.0795
2022-10-28,AMZN,-0.005323710000000001,486.47
2023-01-19,GE,0.00010812,100.65
2016-02-11,DIS,0.011720399999999999,58.2
2015-06-09,INTC,-0.00518525,38.25
2015-10-13,AA,0.0232959,28.28
2023-11-20,INTC,-0.044217700000000006,521.1
2014-01-15,JPM,0.0218799,24.071
2016-12-28,GME,-0.042314,265.07
2023-08-30,INTC,0.006833430000000001,1115.1
2018-05-04,PG,0.00490713,135.34
2013-07-30,AMZN,0.0231894,224.42
2013-07-16,ADBE,-0.052253600000000004,44.49
2021-03-26,ADBE,-0.006590899999999999,111.59
2016-11-25,PG,0.0023441300000000003,261.96
2015-11-27,PG,-0.0159123,12.91
2024-10-30,GOOG,0.0305556,560.8795
2023-05-03,DIS,0.00235069,82.86
2019-01-16,GME,-0.005870339999999999,27.2
2014-02-26,AA,0.00291014,94.25
2022-07-15,GE,-0.01569,28.4
2016-12-30,AA,-0.00204003,18.285
2017-08-18,ADBE,-0.00993639,14.07
2023-09-21,PG,-0.0000369,6.17
2015-09-10,GME,0.030940699999999998,111.31
2015-01-30,GME,-0.00763828,40.12
2016-01-07,AAPL,0.0127311,190.98
2018-01-05,AMZN,-0.0347205,63.93
2014-10-22,AAPL,0.185585,10.71
2020-06-23,AAPL,0.0009763199999999999,201.7
2014-01-13,NVDA,0.011503300000000001,47.22
2019-06-12,PG,0.00511181,117.12
2018-11-23,AMZN,-0.007730249999999999,152.12
2023-09-29,DIS,0.0142022,1739.52
2021-11-09,DIS,0.0617352,35.75
2013-08-28,PG,-0.009228229999999999,467.95
2020-12-21,AAPL,-0.00541526,269.42
2020-08-27,DIS,0.0290022,181.3
2016-03-29,GOOG,-0.040875,40.08
2022-06-28,AA,0.00809717,112.31
2016-01-19,JPM,0.00426126,37.06
2013-06-07,GOOG,-0.0183122,51.52
2018-12-27,JPM,0.038924099999999996,5.37
2020-02-04,AA,0.00855613,589.61
2021-06-04,ADBE,-0.0136752,371.65
2022-06-09,JPM,-0.0015135399999999999,48.93
2022-04-08,PG,0.00197923,6.09
2021-04-15,AMZN,0.0114068,29.55
